Entrez_Gene_Id,TCGA-D3-A1Q5-06,TCGA-D3-A1Q6-06,TCGA-D3-A1Q7-06,TCGA-D3-A1Q9-06,TCGA-D3-A1QA-06,TCGA-D3-A2JN-06,TCGA-D3-A2JP-06,TCGA-D3-A3CB-06,TCGA-D3-A3CE-06,TCGA-D3-A3MR-06,TCGA-D3-A51T-06,TCGA-D3-A8GB-06,TCGA-D3-A8GM-06,TCGA-D9-A148-06,TCGA-DA-A1HW-06,TCGA-DA-A1I4-06,TCGA-DA-A1IB-06,TCGA-DA-A3F5-06,TCGA-EE-A20F-06,TCGA-EE-A29C-06,TCGA-EE-A29H-06,TCGA-EE-A29T-06,TCGA-EE-A29W-06,TCGA-EE-A2GS-06,TCGA-EE-A2M5-06,TCGA-EE-A2M8-06,TCGA-EE-A2MP-06,TCGA-EE-A3AB-06,TCGA-EE-A3AD-06,TCGA-EE-A3AF-06,TCGA-EE-A3AG-06,TCGA-ER-A198-06,TCGA-ER-A19E-06,TCGA-ER-A19G-06,TCGA-ER-A19H-06,TCGA-ER-A19J-06,TCGA-ER-A19M-06,TCGA-ER-A19O-06,TCGA-ER-A19Q-06,TCGA-ER-A2NG-06,TCGA-FR-A44A-06,TCGA-FR-A729-06,TCGA-FW-A3TV-06,TCGA-GF-A4EO-06,TCGA-GF-A6C9-06,TCGA-GN-A26A-06,TCGA-GN-A4U7-06,TCGA-GN-A4U8-06,TCGA-GN-A9SD-06,TCGA-W3-AA1O-06,TCGA-W3-AA1Q-06,TCGA-WE-A8K5-06,TCGA-WE-A8K6-06,TCGA-WE-A8ZQ-06,TCGA-WE-AAA4-06,TCGA-YG-AA3O-06
215.0,-1.1061,-1.5034,0.2397,-0.5082,-0.0619,-0.9542,0.7847,0.0118,-1.5631,0.4554,0.5253,1.6232,1.4247,1.0923,0.3019,0.4869,0.1198,-1.8741,-0.4477,0.1195,1.3518,-0.4031,-2.089,-0.7863,-2.6297,0.0206,1.5209,-1.1289,-0.362,0.3187,-0.9888,0.6858,-0.8863,0.0808,-0.886,-0.8084,-0.4442,2.352,1.1337,1.7756,1.5345,-0.076,0.7393,-1.2152,0.6099,-0.173,1.7138,-0.8906,-0.5116,0.5273,-0.9298,0.6733,-1.5292,-1.2865,2.4359,0.5522
23.0,-1.3571,-0.6909,0.4908,-1.9541,1.2707,-3.5112,-1.8303,-0.7282,-0.7515,-1.7128,0.4318,-2.0984,-0.4724,-0.5745,-0.3435,0.7848,-0.7725,-0.9695,0.3182,0.554,-0.2164,-0.9724,-2.0951,1.5644,-0.5274,-0.8866,0.3979,-0.5083,1.217,0.9792,1.408,-0.7414,-0.6818,-0.9123,-0.0034,0.1223,-0.6742,0.5632,-0.0463,-0.0716,-0.4752,-0.9104,-0.2281,-0.7743,-0.4549,0.0578,-0.5687,-1.0106,-0.3368,-0.5982,0.1008,1.1139,-0.6779,0.5903,2.1683,0.5544
55324.0,-2.6035,-0.388,-0.9722,0.0895,-0.1729,0.694,0.0919,-0.4977,-1.2051,1.0251,-0.2813,0.3728,0.1055,0.6608,-2.0622,0.4204,-0.7923,0.2968,2.0501,1.7184,0.3811,0.8058,-0.9845,-1.3652,-0.5709,-1.6014,0.1623,-1.0057,0.3536,0.3659,0.7046,-1.0104,-1.2122,0.1409,-0.6975,0.0255,-0.0998,0.908,-0.1656,0.0035,-0.3909,-0.3332,0.0292,-0.5373,0.4644,-0.0762,1.5903,-0.4903,-0.2977,0.4135,-0.4453,-0.7026,1.2819,-0.3093,0.8185,1.2427
9429.0,0.783,-0.3335,0.6083,-0.7074,-0.2002,-0.4419,1.0147,0.2219,0.2959,0.4838,-0.3145,-0.8829,0.6699,-0.013,0.8103,0.0397,-0.7533,-1.1953,0.6586,1.3489,-0.1942,0.5247,1.1848,0.7984,0.6744,1.2267,0.2134,-0.1306,0.9009,-1.5326,0.047,-0.0598,0.3936,0.6546,1.1349,-0.0541,0.1751,-0.8892,1.2021,-0.9785,0.7324,0.6192,-0.0892,2.269,-0.9749,-0.3253,1.0444,0.7838,0.5138,-1.6807,-1.5219,-0.6138,-1.0837,-0.3218,0.2251,0.8406
64137.0,1.0631,-0.1552,0.1347,-0.626,-1.0455,-0.1436,-1.0519,1.0212,-0.6852,0.1344,-0.6822,0.297,1.9435,-0.5036,-0.9843,-0.2349,-0.2725,0.4538,-1.118,0.9915,-1.6077,-0.228,0.9686,-0.3815,0.3938,-0.6822,-0.7964,-0.2728,-0.796,0.263,0.9359,-0.2573,-0.2651,-0.7016,-1.1776,-0.0734,-0.8501,0.8299,-1.1173,-1.35,-0.1769,-0.7944,-0.6318,-0.141,-1.231,-0.3746,0.3655,-1.0132,-0.6324,-0.4555,-0.4463,-0.6622,-0.0894,-0.0863,1.6055,-0.9018
64241.0,1.0597,-1.4078,-1.4078,-1.4078,-1.4078,0.4151,-0.6339,-1.4078,-0.6222,-1.4078,-1.4078,-1.4078,-1.4078,-1.4078,-1.4078,-1.4078,-0.4727,-1.4078,-0.7354,3.0121,-1.4078,-1.4078,-0.6483,-0.256,-1.4078,-1.4078,0.2135,-1.4078,-1.4078,-0.6023,1.9342,-1.4078,-1.4078,-1.4078,-0.8248,-1.4078,-0.6236,-1.4078,-1.4078,-1.4078,-0.7341,-1.4078,-0.8129,-1.4078,0.1864,-1.4078,-1.4078,-1.4078,-1.4078,-1.4078,0.4048,-1.4078,-1.4078,-1.4078,-1.4078,-1.4078
55347.0,-0.049,3.1787,0.0376,0.6198,-0.4809,0.9473,-0.4791,0.0567,1.6654,1.1822,-0.1769,0.9696,0.8529,0.1905,0.1071,1.0894,0.5196,2.2778,0.5862,0.9843,-1.7529,1.4104,1.3315,0.7697,1.4894,-0.0673,0.7559,-1.3211,0.5539,0.1954,0.1307,-1.1717,1.4114,0.2108,-1.1279,-0.5677,0.1709,-2.688,-1.0985,1.231,-0.2003,0.0969,0.4291,0.2174,-0.0451,-0.4939,1.4911,1.1773,0.1597,1.916,-0.4436,0.4732,1.0032,0.7036,-1.7759,1.6857
83451.0,-0.6543,0.3681,-0.4137,-0.5904,-2.2634,1.3357,-0.0961,0.1373,-0.5872,0.5662,-1.1839,0.9122,-0.741,-0.2666,-0.6012,-0.4167,-1.001,2.7592,-0.1822,1.3443,0.2835,0.5926,-0.1257,-0.6295,0.685,-0.5788,0.3072,1.15,-0.6589,0.9802,0.5679,0.2626,-0.3264,-0.7717,-0.5475,0.9172,-0.8506,0.7954,-0.6785,-1.2185,-1.3945,-0.1886,-0.5005,-0.1487,-0.4773,0.3481,2.6826,0.1799,0.3948,1.653,-0.7864,2.2741,0.3776,0.8976,0.5265,1.5533
26090.0,-0.8589,-1.3661,-0.5663,0.4702,-0.1581,1.3919,0.3851,1.0501,-0.062,1.0729,-0.184,0.3233,0.5222,0.1512,0.6749,0.4105,-0.2851,0.0238,0.0166,0.7956,0.7905,0.2107,-1.1932,-2.1026,-0.3205,0.6572,0.9762,-0.2273,-1.1832,0.7738,-2.3403,-0.068,-1.2539,0.4649,-0.3511,-0.0618,0.0544,2.2274,0.5588,-0.479,0.8633,-0.3172,-0.7969,0.2818,0.6108,-0.0457,0.5446,0.5295,0.154,-1.085,-0.0483,-0.5234,0.7017,0.0379,1.3125,-1.7757
84836.0,-2.5092,-1.9377,-1.5573,-1.4348,0.9822,-1.3313,-0.0008,-0.4427,-0.6862,0.2272,0.4602,-0.5149,-0.4898,1.5469,-2.1511,-0.0492,-0.2482,-1.3515,-1.1893,0.2852,0.7647,-1.4757,-1.265,0.8616,-0.8215,-0.8534,1.7787,-1.9459,0.3788,1.1001,-0.5941,0.1172,-0.8345,-1.1579,-1.6517,0.5436,-1.6127,2.4289,-0.0203,-0.6903,-0.931,0.1108,-0.2594,-0.6216,-0.0997,-0.5471,1.5429,0.4877,0.7164,0.8281,0.5807,-0.2256,0.8384,-0.4668,0.6287,-0.0709
84696.0,0.2754,0.2198,-1.0723,-0.8588,-0.4994,-0.3598,-0.5459,0.1054,-0.251,-0.4882,-0.5657,0.9908,0.1185,-0.2614,-0.2582,-0.2764,0.081,0.9114,-0.7724,0.8986,-0.8037,1.5522,0.3198,0.4855,-1.1274,-0.0939,1.7866,2.2856,-0.2579,-0.5106,1.0297,-0.4031,-0.3812,-0.6662,-0.2548,0.9224,-0.7759,-0.6772,-1.1833,-1.2194,-0.4764,0.185,-1.1063,-0.0186,0.2675,1.631,2.0122,0.3242,0.1725,-1.8743,-0.6729,-1.0684,0.6349,1.8043,0.7687,-0.9822
11057.0,0.4698,0.4903,-0.579,-0.3211,-0.109,0.7765,0.607,3.3813,-0.3917,-1.7676,-0.3538,-0.2917,-0.2037,0.3807,0.1975,-0.3036,-0.4603,0.0364,-0.4164,0.3169,-0.0974,2.054,0.9723,-0.6114,0.0842,0.2333,0.9162,-0.3248,0.0703,0.2239,1.3158,1.2292,0.3041,-0.5135,-0.293,-0.4191,-0.302,1.7317,0.1605,1.2871,0.9752,-0.3039,0.1671,1.3488,0.9758,0.4371,-0.4262,-1.4726,0.127,0.3721,-0.6257,-0.7552,1.15,0.4917,-0.427,0.4394
171586.0,-0.6683,-0.6756,1.9048,1.5414,0.8846,1.4754,1.0994,0.4562,0.3618,0.907,-0.255,0.3691,1.3737,-1.3779,1.1061,-0.2161,1.4295,-1.0161,0.6354,0.0452,-0.1075,-0.3126,-0.4993,-0.9375,-0.5595,1.2345,-0.423,0.1289,-1.3613,-0.4658,0.2322,0.7511,-0.5106,-0.0568,0.2965,0.895,0.7196,-1.3213,0.4326,-0.0438,0.9114,0.2057,0.4572,2.2292,0.6123,-0.226,-1.2323,1.1521,-0.7622,-0.1304,0.8451,-0.4163,-0.9917,0.284,-0.7864,-0.6282
63874.0,1.5237,-1.1956,-0.1797,0.9979,-0.1576,-2.0472,-0.2075,-0.1356,-1.3045,-0.6518,-0.6562,-0.2203,-0.6892,0.1039,0.8104,-0.6009,-1.0546,-1.1932,-0.0087,-0.5441,0.6968,-0.2259,-1.1818,-0.7983,-1.3772,-0.7671,0.2071,-0.7022,1.4528,-0.8254,-0.2934,0.5631,-1.6769,-1.1641,-0.5331,-0.4168,-0.7779,1.4834,0.8569,-0.1443,-0.1619,-0.3383,0.1097,-0.9507,0.0534,-0.9599,1.1203,-0.6352,0.0686,0.3393,0.184,-1.1244,0.8219,-1.1108,1.4639,-1.2473
51099.0,-1.2179,1.2505,0.889,-0.7284,1.679,-1.3639,0.0589,-0.7429,-1.0557,0.6854,0.0818,-1.1007,0.5289,0.3894,-0.7244,1.2091,-0.0625,-0.267,-0.6681,0.9565,1.7132,0.8416,-0.116,0.5109,0.3171,-1.2617,0.5923,-0.7392,-0.1395,0.1076,0.3425,0.9446,-0.8158,1.3379,-0.4213,-0.0587,-1.3507,-1.5443,0.5586,0.0106,-0.1158,-1.35,-0.3111,0.1871,-0.8933,1.4992,-0.1427,0.4902,-0.0238,0.3385,0.7837,-0.2243,-1.2006,-0.9901,-0.7029,-0.9826
79575.0,1.2045,-1.7465,0.3804,-1.2306,-4.3796,-0.2951,1.0509,-0.4972,0.2556,1.261,0.5422,0.6382,0.5881,0.7171,-0.2308,-0.0528,0.5317,0.5154,-0.355,0.691,-0.419,-0.7109,-0.1636,-0.4413,-0.4961,0.3838,0.9864,0.5871,-0.2931,0.2342,0.772,-0.2626,0.792,0.4673,-1.492,-1.2533,0.4062,1.4194,-0.3347,0.2677,-0.5705,0.1637,-1.8269,0.0889,1.1986,0.7174,-0.0224,-0.7547,0.0279,0.6237,0.1131,-0.4606,0.537,-1.0089,1.5409,-0.8215
3983.0,0.8521,-0.141,0.3771,1.5089,-2.0325,0.2077,0.6845,0.8453,0.3053,0.0568,0.2268,0.287,-0.6986,-0.6495,0.6797,-0.8799,1.133,-1.5544,-0.0118,0.1596,-0.6435,-0.789,0.5078,-1.028,-1.1134,0.8781,0.8719,-0.982,-2.021,-0.0571,-1.6252,0.4451,0.0049,-0.2994,0.6819,0.5288,0.8826,0.0371,-0.1888,-0.5953,0.0135,1.1434,1.418,0.0375,0.0691,-1.8315,-0.1164,0.5499,1.1439,0.7002,-1.0889,-1.4479,-2.4373,0.3755,-0.25,-0.303
28.0,-0.0936,3.1522,0.6501,-0.328,-1.5793,-1.5793,-0.4729,-0.6959,-0.7479,-1.0133,-0.9745,0.4101,-0.5359,0.0504,-1.2058,-0.245,0.8568,0.0448,-0.5946,0.394,0.3626,-1.16,-0.2524,-1.5793,0.4039,-0.2132,-0.6031,-1.5793,-0.3812,0.8852,-0.9051,-0.4564,-0.4096,-0.2418,-0.0143,0.2878,-0.7493,-0.9389,0.1483,-0.0751,-0.005,0.277,0.2632,-0.9298,-1.5793,-1.5793,-1.5793,-0.4025,0.5782,0.7905,-1.5793,-0.4293,-1.0381,-1.5793,-1.5793,-0.3064
31.0,0.2111,-1.0451,-0.5405,-0.2116,0.5657,-0.9155,-0.4116,0.0524,0.9638,-0.8842,-0.8442,-1.0489,0.6368,1.434,-0.4825,-2.0371,-1.5552,-0.0452,0.8802,-0.0671,-1.2807,0.6412,0.6527,0.4268,0.6298,-0.5753,-0.7312,-0.2248,0.5815,1.3272,0.601,1.1271,-0.1659,0.5762,1.0962,1.5964,0.3307,-2.2292,-0.6461,-1.4729,-1.5026,-1.4114,0.4017,-0.463,-1.4664,-0.8283,0.0424,-0.4706,-0.4231,0.5911,-0.0671,-1.1203,0.2016,-1.2973,-0.1365,0.3356
32.0,0.9997,-1.2914,0.6356,1.1032,-1.2881,-0.4961,-0.0564,0.4695,0.1718,0.5987,-0.9181,0.9916,0.9958,0.9117,0.8198,0.8805,0.3238,-0.2297,-0.5239,2.5419,0.7169,0.1992,0.0504,-0.694,-2.3752,0.6529,0.7753,-0.4138,0.3554,0.4245,-0.8071,-0.2211,-0.2256,-0.6439,0.5243,0.4851,-2.1155,-1.5001,0.5118,0.3235,-0.5143,-0.7289,0.6183,-0.3588,-0.9054,-0.6613,1.275,-0.5319,0.1443,0.7567,-0.9875,0.4298,-0.9061,0.4671,0.4439,0.8851
80724.0,-0.3658,-2.1012,-0.1964,0.3546,-0.4068,-1.26,-0.8145,-0.5761,-1.9504,0.4574,0.978,0.286,-0.4708,0.6508,-0.1536,-0.3691,-0.5363,0.1938,-0.4398,2.8858,0.1109,-1.8963,-1.3985,-1.7445,-1.9072,-0.0704,0.9098,-0.6921,0.4375,1.1305,0.6126,0.3381,-1.3996,-1.263,0.8892,0.7711,-0.7253,0.2851,0.6126,-0.2864,-0.9156,0.4992,1.0831,-0.1695,-0.5072,0.3444,1.0446,-0.2307,0.5124,2.7241,-0.2863,-0.311,0.5527,-1.0643,0.1911,0.8889
28976.0,-2.4038,-0.2929,-0.2385,-1.0594,-1.143,-0.0725,-0.0532,-0.3724,-0.7141,0.9685,0.1965,-0.035,1.0472,0.3282,-0.392,-1.242,-0.5586,1.626,1.4848,1.0147,-0.838,0.2101,0.3153,0.2901,1.4226,-0.3672,0.2739,-1.0624,0.0565,1.1666,1.1118,-1.1993,1.1275,0.3183,-1.558,0.1586,0.4651,-0.4876,-0.2019,0.2398,-0.5797,-0.3521,1.2078,-0.3142,1.0622,-0.9432,1.0927,-0.2524,-0.1128,0.7212,-0.165,1.2268,1.2287,0.1482,-0.7844,0.6522
35.0,-0.9656,-1.9192,0.4132,1.1066,-1.4121,0.1506,0.86,0.8334,0.1992,0.9858,0.1197,0.6811,0.334,0.4063,0.318,0.417,0.1592,-0.9779,-0.0877,1.335,0.3502,-1.1903,-0.9104,0.8927,-1.5107,0.49,0.7579,-0.4037,0.167,0.3522,-0.1557,0.0496,-1.5375,0.2105,0.0126,0.3944,0.1129,1.3469,1.0109,0.467,0.0865,-0.026,0.3005,0.1115,0.0078,-0.5734,1.2252,0.0978,0.5893,0.324,-2.982,0.2099,-0.1767,-0.375,1.5534,-0.4985
37.0,0.2088,0.0609,-0.7978,-0.6073,-0.7383,-0.1779,0.5538,-0.2693,-0.0859,1.3734,-0.9216,0.596,-1.2948,-1.7285,-1.4924,-0.0567,0.1018,1.078,0.5974,-0.1201,-0.6025,-1.8,-0.907,-1.0795,-0.9501,-0.1921,0.8977,0.7231,0.764,0.5001,2.841,-0.3859,-0.9893,-0.2626,-0.3605,-0.2977,-0.4443,1.1935,0.2784,-1.6049,-0.5133,-0.3618,0.6613,1.1455,0.354,1.3551,1.2656,0.0544,0.0069,0.9953,0.7578,0.0287,0.3539,0.4874,1.7795,-0.1489
176.0,2.7918,-0.0868,0.7157,-0.1398,-1.0843,4.0074,-0.8073,-0.6276,-0.7964,-0.7414,-0.5071,0.6231,-1.4262,-1.4814,-0.8488,0.4486,-0.1542,0.4317,0.2811,0.7252,-0.2755,0.1921,0.5968,1.2385,0.7395,-0.8119,0.2794,1.0561,-0.3714,-1.1344,2.2282,-1.5259,0.8694,-0.233,-0.3644,0.808,-0.9409,0.3999,-0.6162,-0.6509,-1.2557,0.0097,1.6728,-1.3638,-0.6051,0.2816,-0.5335,-1.2885,-0.3895,-0.1015,-0.6641,-0.1379,0.4844,0.963,1.0659,-1.3108
116983.0,-0.5043,-1.6059,0.2239,-2.033,-1.1649,-0.4659,0.2011,-0.6582,-1.0279,0.7039,-0.6395,1.0375,-0.0649,-0.3534,-1.6154,-1.0314,-0.1105,0.7743,-2.2012,0.5788,-0.228,-0.8924,2.2795,-0.9313,-1.7558,-0.9112,0.2229,-0.9725,-0.5901,-1.012,1.4428,-0.8716,0.5637,0.2111,-0.2528,-0.1985,-1.1485,0.9447,-0.789,0.6286,-0.2513,0.4698,-0.7638,-0.0902,1.9772,0.5497,0.0174,-0.5069,-0.5228,0.7463,-0.3319,0.3278,-0.1691,-0.3174,0.2664,1.2809
39.0,-1.2362,-2.7884,0.03,0.0845,0.4237,-0.646,1.0247,0.032,0.4194,0.3453,-0.9622,0.4249,-0.1103,0.0499,-0.4829,-0.2267,0.0961,-0.0616,2.0124,0.4417,-2.7025,0.0919,-0.2117,-1.2801,1.7502,-0.1205,-0.5293,-1.4135,0.3167,0.2154,-0.1162,3.2844,-0.0431,-0.2289,0.2577,-1.6426,-1.3057,-1.8351,-0.2217,1.1094,0.3893,-0.4533,1.2399,0.2711,0.4647,-0.8816,1.2177,-2.363,-0.4915,2.0559,-0.0029,-2.3639,-0.181,-0.3209,-0.2886,-1.1573
79777.0,-0.3172,-1.1988,-0.8459,0.4418,1.6608,-0.3288,0.3977,0.0577,0.3441,1.3157,1.3794,1.1842,0.0617,2.4883,-1.0256,-0.766,0.7163,0.1885,0.1681,-1.2435,-1.076,-1.6793,-1.6827,-0.2538,-2.9034,0.4683,0.5168,-0.798,0.3304,0.8958,0.2548,-0.275,-2.7412,-0.5537,-0.6274,-0.2375,-0.6342,0.7658,0.0155,-0.1782,-0.7525,0.0788,1.0098,0.8166,0.4718,-0.8332,0.6476,0.626,0.6994,0.7494,0.6459,-0.685,0.2333,0.5424,0.2298,-0.9684
84320.0,0.2255,-1.9913,0.5047,-1.1015,-0.512,0.5363,-0.1778,-0.6365,0.7815,0.1976,-0.712,-0.6659,-0.1924,-0.5564,-1.0256,0.7995,-0.4068,-0.2256,0.5685,0.2052,-1.3783,-1.1585,0.1129,1.6727,-0.2856,-1.4593,0.9013,0.1931,0.9432,0.2354,-1.2033,-0.2091,0.038,0.3409,-0.3612,-0.9025,-0.7262,-1.6482,-0.5409,-0.9024,-1.6671,0.4072,-1.1436,-1.7173,-0.4409,-0.6613,1.4279,1.0146,1.9377,0.659,1.4722,1.3822,-0.2014,1.2186,0.626,0.139
414149.0,1.0097,-0.8959,-0.4787,1.1768,0.1417,0.1585,0.1701,-0.8817,-0.9556,1.1802,-2.2525,0.4446,0.5192,1.8681,1.5754,-0.082,0.75,1.5273,-0.017,1.1843,-0.3317,-0.3026,1.2549,-2.3151,-0.8513,-0.951,1.3457,-2.1992,-1.3976,-1.2086,-0.5842,1.3841,0.1625,-1.258,0.3633,-0.1499,1.6187,-0.6129,1.4703,0.5083,0.8775,-0.2576,-1.1311,-0.265,-0.0965,-1.8439,1.3281,0.048,-0.1065,1.472,-1.4366,-0.0123,-1.2707,0.6226,-1.066,-0.8301
41.0,0.7896,0.1811,-0.4771,1.6295,-0.1972,1.3649,-0.0662,1.348,-1.3348,-0.802,-0.6872,-0.3603,-0.2955,0.0281,-0.1683,-0.4572,-0.2049,1.2144,-0.455,0.2558,-0.4831,0.2776,1.3775,-0.5767,0.7436,-1.8063,-1.9954,-0.1923,-0.5341,0.8169,2.0994,0.4614,-0.6046,-0.8259,-0.7019,1.3575,-0.0043,0.0585,-1.2458,-0.3169,-1.3432,0.7249,0.356,-1.1595,-0.9242,-0.7092,-0.3047,0.3098,-0.8005,-0.391,-0.0027,-0.7076,-1.4302,0.7918,-0.3736,-0.5522
9311.0,0.5911,-1.374,0.3608,-1.4306,-0.3165,-0.1918,-0.9841,-0.2984,-1.0232,0.1219,-0.9842,0.9595,0.8744,-1.4591,-0.1229,-0.6955,0.3313,-0.4001,0.7238,-0.7196,-2.3367,-1.1273,-1.1669,-1.8513,-2.6695,-0.4709,-1.2764,1.7384,0.8059,-0.5438,-0.8814,-0.1041,-0.147,-0.9423,-0.7793,-0.7431,-0.2455,-0.3747,-0.6793,-1.4428,0.6084,0.0066,-0.31,-0.6212,-0.7241,-0.4694,0.1612,-0.6903,0.4468,0.93,1.1403,0.8407,0.4386,2.1414,-0.0917,-0.6824
55515.0,-1.0983,0.3565,-1.2558,-0.7883,-1.2812,0.0277,-1.2088,-0.9853,1.9173,-0.7645,-0.7268,-0.8585,-1.2259,-0.5133,0.6678,-0.7438,-1.4583,0.9748,-1.2415,-0.6789,-0.4185,-0.7939,1.0003,0.2672,-0.7622,0.1755,-0.3358,1.6342,-0.0374,-1.4583,1.2733,-1.4583,3.9478,1.6019,-0.1359,-0.5444,0.748,-1.1154,1.2045,-1.4583,0.1559,0.9133,-0.1212,-1.4583,-0.3202,0.955,-0.1675,-1.1892,0.9516,-0.8794,-0.5404,0.1586,1.3897,1.8826,-1.1077,-1.4583
1636.0,-0.4658,-1.0748,1.6208,0.2944,0.2011,1.2324,0.0244,2.3757,0.3984,0.7624,-0.6695,0.2637,0.3725,0.1697,0.9279,0.8619,1.3638,-0.7547,0.8207,0.7512,0.2467,1.2191,0.3791,-0.219,-0.1804,0.4638,0.3542,1.2598,-0.9185,0.5028,0.2021,0.1519,0.439,1.2669,0.6149,0.2835,0.3393,2.8335,1.5686,0.8218,1.3539,1.2551,-0.5241,1.3804,0.7084,2.2464,-1.8794,0.1788,0.0689,-0.2965,-1.5277,-0.624,1.2371,-0.4089,1.7511,-0.1561
340485.0,1.1242,0.3622,1.635,1.7573,1.5447,-1.1722,-1.7331,0.2753,-0.3827,-0.6204,-0.8173,-0.7888,-0.1182,1.769,-0.2575,-0.1467,-0.0192,-0.1912,0.612,0.5883,-0.1446,-0.3159,-0.1329,-1.5306,-0.3862,0.438,-0.3595,1.1234,0.1566,-0.6143,0.4291,2.3582,-0.4295,0.7548,1.2269,1.6704,-0.548,-0.9722,0.5367,-0.6806,1.4453,-0.599,1.3254,0.2431,-1.6551,-0.085,-1.7212,-1.3392,-0.741,0.3806,0.9844,-1.0883,-0.6038,-0.2635,-1.9908,1.1859
43.0,1.3036,-0.5769,0.1623,-0.6592,-1.9026,0.4912,-0.0489,2.5931,-0.2093,0.8809,-0.5516,0.5661,-0.5258,-0.6688,-0.0274,-0.1798,2.0702,2.2168,-0.772,-0.7679,0.4663,1.6707,-1.2073,-0.3791,-1.1326,-0.4549,-0.4514,-0.2179,-0.8184,0.6362,0.4601,-1.157,-0.1238,-0.4967,-0.2652,-0.4508,-0.7473,0.7553,-0.5049,-0.3947,0.2179,0.2782,0.2768,1.1677,1.1743,0.7195,-0.3782,-0.0528,1.0729,-1.2511,-0.3236,-0.3137,1.3446,0.5739,1.0326,0.6047
22985.0,-0.3735,-0.4134,-0.1014,0.7081,-0.5434,-1.1963,-2.0767,-1.5665,-0.4441,0.3164,-0.0548,1.2761,-0.3964,-1.34,0.6998,-1.1603,0.5086,-0.9306,0.2409,-1.0632,-0.1986,-0.6549,0.5621,0.72,-0.513,-0.5211,-0.8409,0.6854,0.4029,-0.0947,1.1641,-0.2767,0.5709,-0.7494,-0.1562,-0.2788,0.6262,0.0722,-0.4153,-0.0571,-0.7003,2.1568,0.0187,-0.6321,-1.3206,-1.9998,1.2416,0.1814,0.3631,0.6867,-0.7073,1.4941,-1.8066,-1.2364,0.3421,0.1865
47.0,-1.1006,-0.6822,0.2186,-0.0951,1.5071,-2.3005,0.6203,-0.4463,1.2074,-1.5473,0.9332,-1.7741,0.3938,0.565,-0.8511,-0.5298,-1.0772,-0.7979,1.5541,-0.6757,-1.6361,0.4544,0.5454,0.9639,2.1819,-0.265,-0.2497,0.499,-0.0805,0.8862,1.1733,1.9369,-0.4701,0.3124,0.8333,0.498,-0.1251,-0.0207,0.4855,0.2064,-0.3629,-1.2521,0.2548,-0.3409,-0.6849,-0.1158,0.1414,-0.8838,-0.6878,1.3234,-0.464,-1.1031,-0.2319,-0.8684,-0.0345,0.1441
48.0,-0.9039,0.2783,0.4548,2.5355,1.869,-0.4062,-0.3687,0.4269,0.7362,-0.5105,-1.0536,0.0563,1.5761,1.294,-0.936,0.2496,0.5218,1.0406,1.5067,1.3398,0.9063,-2.6838,-0.6205,-0.8787,1.1824,-0.2752,0.4976,0.1498,-2.1168,-1.003,-0.4358,0.4832,0.1876,0.8903,-1.0661,0.2634,-0.469,-1.0299,0.6291,1.6103,0.9978,-0.3553,2.6162,0.3037,-0.1205,0.3648,1.5462,-0.8177,-0.2099,1.5156,-0.2172,-1.2549,0.0051,0.5036,0.9449,0.0251
26027.0,0.5385,0.1698,0.3316,1.3384,-1.8388,0.4583,1.1004,-0.6983,0.325,-0.0675,-1.4985,0.6993,1.4954,1.3439,0.9336,1.7062,-0.2261,0.2238,0.5617,1.3284,-0.7839,1.3559,0.1521,1.0229,1.0771,0.463,0.7482,0.4459,0.3954,-0.6283,0.7721,0.1017,-0.406,0.6363,0.5619,-1.3506,-1.2781,0.8127,0.875,0.1084,0.3298,0.029,-0.2492,-0.1012,0.6774,0.9304,1.5687,-0.6643,1.1477,1.5955,-2.8076,-1.3915,0.6002,1.0197,1.7974,-1.5126
55856.0,-1.2382,0.5738,0.1819,-0.3821,1.2252,0.1631,-0.0213,0.0067,-2.2832,1.6313,0.5813,1.2168,-0.8837,0.7842,-1.0392,1.8745,1.0558,-0.7962,0.7876,-1.2271,-0.236,0.5943,-1.7454,-1.1823,-0.9748,-0.4033,1.1711,0.019,2.036,1.0619,-0.5187,-1.089,-1.3041,-1.2367,-1.155,-0.2965,-0.3124,-0.6769,-0.3862,0.5115,0.7008,-0.6497,1.0839,0.3699,0.3882,0.4761,1.1664,0.1623,0.0356,0.845,0.6623,0.7234,-0.071,1.0654,-0.8016,0.8719
10965.0,-0.2251,-1.1444,0.7012,1.1188,0.0476,-1.1636,-0.3908,-0.3331,-0.9671,-0.4872,0.1754,-0.2232,1.9603,0.5288,0.0186,0.9809,0.5426,-2.5399,-0.3978,0.102,1.2629,-0.5877,0.0035,0.2638,-0.3158,-1.1462,1.0326,-1.0856,0.9453,1.921,-0.403,0.7084,-2.1562,-1.0216,-0.6907,1.0188,-0.0146,1.3319,-1.0329,1.2337,-0.821,0.1783,0.8612,-1.6428,-0.8793,-0.8391,0.7901,0.4071,0.3592,2.2922,0.7914,1.3893,-0.1042,0.0398,1.3243,0.2806
