Entrez_Gene_Id,Entrez_Gene_Id,Entrez_Gene_Id,TCGA-AA-3664-01,TCGA-AA-3715-01,TCGA-AA-A01P-01,TCGA-AA-A022-01,TCGA-AA-A02R-01
54996,54996,54996,1.0283,-0.385,0.8466,1.3698,0.398
56180,56180,56180,1.002,-0.7018,-0.9008,-0.0961,-1.1422
158747,158747,158747,1.1571,-1.2652,-0.3557,0.2356,-0.4719
64598,64598,64598,-1.3722,0.0794,0.0225,-0.0534,-0.364
4343,4343,4343,0.1827,2.3356,2.2612,2.9453,1.91
54456,54456,54456,-0.4406,0.3253,0.3272,-0.1734,1.8997
26002,26002,26002,-0.8892,-0.2025,0.3365,-0.7505,-0.1509
9526,9526,9526,-0.4642,1.5097,1.2075,0.124,0.5483
8777,8777,8777,-0.4337,0.0613,1.0182,-0.9452,0.101
219972,219972,219972,0.3732,1.0659,0.8554,0.3588,1.2226
4350,4350,4350,-0.5782,1.5359,-0.0981,1.5143,0.2776
10199,10199,10199,0.9244,-4.2494,-0.2143,-0.9313,-0.5197
10200,10200,10200,-0.0854,-2.4627,0.0309,-0.4863,0.3934
54737,54737,54737,0.0663,-2.935,-0.6435,-0.2704,-0.8129
10198,10198,10198,2.5079,-0.7006,0.1644,-0.0859,1.4722
4351,4351,4351,0.6125,1.252,0.4584,0.4279,-0.0048
4352,4352,4352,-2.9352,1.8729,-0.1055,2.3885,1.6639
84954,84954,84954,-1.4238,0.6858,0.9607,0.8482,-0.2798
4353,4353,4353,-2.1392,1.4679,-0.3599,-0.0297,-0.2605
4354,4354,4354,-1.9978,-0.4766,-0.3037,-0.8879,-0.2765
4355,4355,4355,0.7849,1.5452,0.1852,0.3757,1.6448
4356,4356,4356,0.9802,1.1491,0.9347,2.1007,2.1706
58538,58538,58538,0.8259,-1.6494,-1.6494,1.4011,-0.5509
64398,64398,64398,1.9058,-1.0119,-0.4301,-1.1727,-0.0872
51678,51678,51678,1.5061,-0.6805,-0.0468,0.5415,-0.1851
143098,143098,143098,1.3378,-1.598,0.5862,-0.4743,-0.2435
65258,65258,65258,1.2154,0.77,1.2905,1.5687,-0.3363
758,758,758,,,-1.2746,,
744,744,744,-0.4669,-0.4214,0.4645,-1.1533,-1.7851
23164,23164,23164,0.0273,2.9145,0.2991,0.8627,0.9452
4357,4357,4357,-0.6665,-1.1327,-0.1434,-0.6541,-0.8764
4358,4358,4358,-1.9434,0.5853,0.0421,-1.6228,-1.6888
255027,255027,255027,1.0003,0.0404,-0.0892,0.3963,-1.4402
84769,84769,84769,-0.8261,1.1715,0.3166,0.8173,0.2308
4359,4359,4359,-0.0081,-0.3639,-0.5955,-1.381,-2.6615
9019,9019,9019,1.4695,-2.2267,-1.1836,-1.4981,-0.7919
10205,10205,10205,1.0175,-0.161,-0.0245,-1.895,-1.271
196264,196264,196264,0.4843,-0.6483,-1.3926,-0.5289,-0.6678
3140,3140,3140,0.2567,0.5352,1.1208,-0.0331,0.0784
112609,112609,112609,0.9528,-0.3883,0.628,-0.0133,-0.0159
56246,56246,56246,,,-0.9305,,
22808,22808,22808,-0.6237,1.2584,1.2493,0.8973,1.2335
4360,4360,4360,0.5173,1.518,0.5113,-0.164,1.4233
9902,9902,9902,-0.6368,1.6335,0.8359,0.5714,0.8694
4361,4361,4361,1.3971,-2.9339,-0.663,-1.7663,-1.5379
55686,55686,55686,0.623,0.4582,0.224,-0.7917,0.7936
93621,93621,93621,-2.6194,-0.3476,1.2186,0.545,0.7636
114932,114932,114932,-2.7363,-0.7974,0.4227,-0.3646,-0.541
116512,116512,116512,,,-1.932,,
116534,116534,116534,,,0.4786,,
116535,116535,116535,-1.1185,0.5986,1.2148,0.1035,0.198
386746,386746,386746,,,,,
259249,259249,259249,,,,,
117194,117194,117194,,,-1.2175,,
117195,117195,117195,,,-0.3006,,
117196,117196,117196,,,-1.9273,,
84245,84245,84245,-1.0206,-0.1067,-0.3468,1.0591,-0.017
79922,79922,79922,-0.4074,0.2658,0.3445,-0.9495,0.6097
83876,83876,83876,-0.4503,-0.7878,0.4372,-0.5045,-1.7385
78988,78988,78988,-1.6226,0.5977,-0.1974,-0.5073,-0.5653
124995,124995,124995,-1.8944,0.6293,-0.8416,0.2021,-0.3235
65003,65003,65003,-1.0907,-0.8308,-0.1208,-0.8735,-0.4612
6182,6182,6182,-1.2134,0.1649,-0.1349,0.335,1.262
28998,28998,28998,-0.0312,-0.7357,-0.9779,-1.4496,-0.9833
64928,64928,64928,-2.0407,-1.3679,-0.8315,-0.5851,-0.8632
29088,29088,29088,-0.6243,-0.8991,-0.7895,-0.5309,-0.2987
65008,65008,65008,0.9221,-1.7289,0.1411,-0.4316,0.3912
54948,54948,54948,-0.8906,-0.7521,-0.5238,-0.316,0.8097
63875,63875,63875,-1.5896,0.894,0.9094,-0.8431,-0.2613
29074,29074,29074,-1.0828,-2.5093,0.756,-1.0131,-0.8104
9801,9801,9801,0.7811,-2.4175,-0.3266,-0.3798,0.8766
55052,55052,55052,-0.7686,-0.1554,0.7545,0.9358,0.0674
219927,219927,219927,-1.2639,-0.2462,-0.3295,-0.0783,-0.4797
29093,29093,29093,-0.9012,-0.2409,-0.0307,-0.2025,-0.1581
6150,6150,6150,-1.5424,2.0679,0.1485,0.6243,-0.3536
79590,79590,79590,0.0631,-1.1721,-0.6458,-0.1226,-1.9888
51069,51069,51069,-1.4767,0.5527,-0.3369,0.5101,0.1171
51264,51264,51264,-2.222,1.6305,0.4406,0.1427,-0.3424
10573,10573,10573,-1.7125,1.9817,0.6499,1.4102,1.2696
51263,51263,51263,0.4593,-2.0801,-0.8688,-1.4447,0.078
11222,11222,11222,-0.3545,-1.6338,-0.9319,-2.6429,-0.0601
64983,64983,64983,2.321,-2.3411,-0.1844,-0.3398,0.4195
9553,9553,9553,0.1265,-2.4735,-0.7677,-0.4263,-1.0335
64981,64981,64981,-0.1713,-0.5918,-0.5653,0.5533,-0.4383
51318,51318,51318,0.7418,-2.2531,-0.4302,-0.4999,-0.2549
64979,64979,64979,-1.145,0.0264,-0.9718,-0.207,-1.0223
51253,51253,51253,-0.8684,-1.1979,-0.3383,-0.414,0.6557
64978,64978,64978,-1.1416,1.1738,0.0752,0.3113,-0.056
54148,54148,54148,0.1318,-1.6682,0.1545,-1.674,0.6022
64976,64976,64976,-1.097,-0.2113,0.7906,0.0227,-1.1081
64975,64975,64975,-1.3177,1.3656,0.6092,2.3674,0.4969
28977,28977,28977,0.7936,-0.8628,-0.4284,-0.3048,0.6095
359821,359821,359821,0.415,-1.2051,-1.8331,-0.4202,-0.8129
84545,84545,84545,-1.3802,1.3338,0.7212,0.609,-0.137
65080,65080,65080,0.1769,-1.6218,0.4724,-0.0965,1.2381
51073,51073,51073,-1.2807,0.8433,0.228,0.648,1.1643
84311,84311,84311,-0.781,-2.0139,-0.9751,-1.428,-0.5874
26589,26589,26589,0.1743,-1.6476,0.4493,0.132,0.79
57129,57129,57129,0.8727,-2.1168,0.1797,0.1259,0.0215
51642,51642,51642,-1.5893,-1.2583,-1.6741,-1.2826,-0.7701
740,740,740,-1.0135,0.1264,-0.216,0.1007,-0.1589
54534,54534,54534,0.7156,-3.4182,0.6042,0.2119,-0.3517
51258,51258,51258,-1.0697,0.659,0.2575,1.0613,0.4968
122704,122704,122704,-1.0173,0.2541,0.3608,0.1746,-0.1635
116540,116540,116540,-2.0834,2.6054,0.2443,-0.2967,-1.458
116541,116541,116541,-0.5994,-0.0192,0.1618,0.5976,0.1326
128308,128308,128308,-0.5126,1.8991,0.107,1.401,-0.3029
65005,65005,65005,-0.7284,-1.8349,-0.3093,-0.7484,-0.8373
55173,55173,55173,-0.019,-1.6777,0.4055,-1.3189,-0.3308
64963,64963,64963,-1.6339,1.1919,0.5185,-0.1765,-0.179
6183,6183,6183,-0.8308,0.6479,-0.5456,-0.0196,0.6997
63931,63931,63931,0.8042,-0.6166,-0.4179,-1.5986,-0.4594
64960,64960,64960,-0.4888,-1.2628,0.0793,0.2976,0.0875
51021,51021,51021,0.1433,0.079,-0.1063,-0.8224,0.7459
51373,51373,51373,0.7605,-3.5679,-0.4722,-0.9041,-0.159
55168,55168,55168,-1.523,0.4459,0.2351,1.7013,-0.1589
28973,28973,28973,-0.7463,-1.3064,-0.299,0.9344,0.3214
51023,51023,51023,-0.186,-1.3955,0.364,-0.3674,0.1298
54460,54460,54460,0.2201,0.3476,-0.0603,0.6361,-0.4839
56945,56945,56945,-0.2347,-1.9492,-0.3875,0.2957,0.2903
51649,51649,51649,-0.8457,-1.354,-0.4166,-1.4106,-0.2445
64951,64951,64951,-0.3359,1.1047,-0.8525,-0.8339,-0.8454
51116,51116,51116,-1.1384,0.73,-0.5065,1.9295,1.953
64432,64432,64432,0.3922,-0.2218,-0.5284,0.1935,-0.2075
64949,64949,64949,-1.196,0.4599,0.166,0.5113,0.891
23107,23107,23107,0.3142,-0.0237,-0.2428,-1.0242,0.958
28957,28957,28957,0.4061,-1.4862,-0.3633,-0.6122,-0.0985
10884,10884,10884,-0.5048,1.2153,-0.8431,-0.5934,1.0364
10240,10240,10240,0.6551,-3.2202,-0.8525,-0.5929,-0.9572
51650,51650,51650,-1.2273,-2.5183,-1.3229,-1.5159,-2.0732
65993,65993,65993,-2.0324,1.4967,0.0361,0.2854,0.3752
60488,60488,60488,0.6221,-0.5622,-1.3225,0.015,0.9238
92259,92259,92259,0.1825,-1.462,-0.2844,0.1405,-1.1852
64969,64969,64969,-1.0963,0.4554,-0.2488,0.7732,0.7977
64968,64968,64968,-0.552,-2.4369,0.7825,-1.6234,-0.5762
51081,51081,51081,-1.5248,-0.2623,0.5118,-0.0388,-0.1748
64965,64965,64965,-1.2476,-3.2812,-0.2654,-1.1562,0.6919
92399,92399,92399,0.6923,-1.7657,-0.4746,1.8033,-0.8481
57380,57380,57380,0.0796,-1.6464,-0.8618,-0.3236,0.0665
729633,729633,729633,1.5849,-1.7691,1.0576,2.0125,-1.7691
51154,51154,51154,-1.198,0.0473,0.0343,-1.0125,0.5025
10335,10335,10335,-0.0532,-0.2096,1.0279,-0.3329,-0.1438
341116,341116,341116,,,-1.205,,
54860,54860,54860,,,-1.3167,,
503497,503497,503497,,,-1.6726,,
84689,84689,84689,-0.3453,0.572,1.0602,-0.9238,0.4178
219995,219995,219995,-0.9688,0.2498,-1.0896,-1.5328,-1.6598
931,931,931,0.0371,-0.1232,0.9439,-0.5333,-0.2762
2206,2206,2206,0.6306,-1.0959,-0.4328,-0.0534,-1.4867
932,932,932,,,-1.8576,,
51338,51338,51338,0.1269,1.197,0.8923,0.5465,1.1188
64232,64232,64232,,,,,
64231,64231,64231,0.0235,1.21,1.2591,0.5245,0.7283
245802,245802,245802,-1.5178,-0.6451,-1.5178,-1.2137,0.869
58475,58475,58475,0.6541,1.1357,1.0478,0.61,0.9211
83661,83661,83661,0.8499,-2.7299,-3.0436,0.9797,-1.7391
9242,9242,9242,-1.7582,1.5703,0.6855,0.8811,0.4364
343930,343930,343930,,,-2.0361,,
4436,4436,4436,1.3947,-1.6457,-0.2574,-1.265,-0.0086
4437,4437,4437,1.396,-0.7037,0.4936,-2.9818,-2.7997
4438,4438,4438,0.7275,1.2167,0.4092,3.006,1.4919
4439,4439,4439,1.4455,-0.0727,-0.275,0.9228,-1.039
2956,2956,2956,0.9848,-0.7928,1.5482,-0.1584,0.6224
4440,4440,4440,0.3814,0.1349,-1.1655,0.0078,-2.4033
124540,124540,124540,0.3505,-1.4151,0.0639,-2.332,-1.4224
339287,339287,339287,0.5462,-2.1869,-0.6394,-0.675,-0.3415
55167,55167,55167,0.4052,-2.2863,-0.0175,-0.5254,1.155
10943,10943,10943,-0.8211,-1.1023,0.3627,1.0595,0.2814
151507,151507,151507,-2.2473,-0.7366,-0.1918,-1.3533,-0.7574
10232,10232,10232,-0.6208,0.7397,1.9669,0.4308,-2.1915
401827,401827,401827,-1.238,-0.8971,-0.33,1.6812,-1.238
4477,4477,4477,,,1.4927,,
692094,692094,692094,-1.1306,0.5931,-0.6826,2.3336,-0.4333
4478,4478,4478,-0.9728,0.525,1.0611,-0.2253,0.2035
4481,4481,4481,0.4852,0.9694,0.6501,0.523,1.1465
4482,4482,4482,0.1439,0.5443,0.7041,0.9503,0.8423
22921,22921,22921,-2.0005,-0.8749,0.4103,-1.5407,-1.6163
253827,253827,253827,-0.3561,0.1713,0.9521,-0.6439,0.0149
4485,4485,4485,-0.3025,0.0314,-0.6114,1.2315,0.0218
11209,11209,11209,0.6527,0.1384,0.3573,1.1779,-0.4063
11223,11223,11223,0.5328,0.5373,0.7495,0.9644,-0.1709
4486,4486,4486,0.587,2.7115,1.5495,0.659,-0.016
51765,51765,51765,2.1331,-1.7024,-0.8581,-0.3083,-0.2265
2660,2660,2660,-1.8894,-1.8894,-1.336,1.9385,-1.8894
55154,55154,55154,1.9133,1.2845,-0.0037,-0.4559,-0.4653
100129405,100129405,100129405,1.2434,0.8582,1.8454,-0.3881,-0.3222
4487,4487,4487,-0.4323,0.3871,-0.753,0.4729,1.5083
4488,4488,4488,0.17,-0.2464,-0.0076,0.4697,0.2021
55545,55545,55545,-1.0892,-1.8802,-0.0922,0.0861,-1.5575
4489,4489,4489,-1.3841,-0.5897,-1.3772,1.6544,-0.9576
4490,4490,4490,,,-1.1707,,
326343,326343,326343,-0.5361,1.2073,0.5038,0.9763,-0.3993
4493,4493,4493,0.994,1.4137,1.0982,1.8481,2.0357
4494,4494,4494,0.0721,-0.004,0.3644,1.5737,1.1236
4495,4495,4495,-0.0089,-0.0876,0.1465,1.6889,1.2891
4496,4496,4496,-0.0297,0.2806,0.6113,2.1563,0.8557
644314,644314,644314,,,-2.1843,,
4500,4500,4500,-1.5018,0.8502,0.8261,1.4891,-0.3367
4499,4499,4499,0.0513,-0.1998,0.7211,2.2916,-0.3358
4501,4501,4501,0.7512,1.3404,0.1341,2.0541,2.0268
4502,4502,4502,-0.0957,2.4937,1.6656,2.7665,2.0526
4504,4504,4504,-0.4294,0.1487,-1.3651,-0.7573,-0.2883
84560,84560,84560,,,-1.1083,,
9112,9112,9112,0.6235,1.4861,-0.2102,1.6201,1.7236
9219,9219,9219,-0.7724,2.37,0.6645,0.0469,2.5935
57504,57504,57504,-0.9079,-1.1517,-1.6843,-1.5386,-0.7373
4507,4507,4507,1.4019,0.9592,-0.1362,0.3296,-0.0476
27085,27085,27085,1.2558,-0.902,-0.4477,-1.2588,-0.5351
23787,23787,23787,-2.4038,2.012,-0.087,0.6714,0.1697
23788,23788,23788,-0.8818,-1.1004,-1.3186,-1.8196,-0.9359
4515,4515,4515,2.2359,0.7794,-0.9647,0.9893,-0.1306
100272147,100272147,100272147,1.077,-2.3209,-0.727,-0.9383,-1.3988
92140,92140,92140,0.969,-0.9156,-0.1754,-1.5868,-0.6021
7978,7978,7978,-2.3414,-2.0058,-1.1489,-2.0349,-1.7482
51001,51001,51001,0.7189,-2.1916,-0.8524,-0.5606,0.324
130916,130916,130916,-1.6569,-0.9666,-0.7662,-0.2731,-1.1639
80298,80298,80298,2.0352,-2.5122,-1.5957,0.3749,0.2047
4520,4520,4520,0.4833,-0.1239,0.5341,1.3051,0.6921
22823,22823,22823,1.2997,-1.84,0.0274,-0.2486,0.2314
123263,123263,123263,0.5128,-2.2324,-0.4749,0.568,1.0591
9650,9650,9650,1.1926,-1.9722,-0.766,-1.2463,-0.9356
92170,92170,92170,-0.3649,1.6915,0.7136,-2.5858,0.8362
4522,4522,4522,1.0372,0.3653,0.2514,-0.5961,1.0522
25902,25902,25902,0.2613,0.1673,-0.1728,0.0417,1.6709
10797,10797,10797,0.9125,0.8046,0.5912,-0.7591,0.0881
441024,441024,441024,0.9565,-1.0544,-0.7317,-0.6474,-0.3299
4524,4524,4524,1.2111,1.0492,0.6317,1.6747,0.3617
10588,10588,10588,-0.5864,-0.1565,0.2548,0.7565,-0.0775
64779,64779,64779,0.5516,-0.3655,-0.6483,0.7342,-0.4083
4528,4528,4528,0.3854,-2.8754,-0.6174,-0.7839,-0.3291
219402,219402,219402,-0.2409,-3.2493,-0.8478,-0.5691,-1.7104
9633,9633,9633,0.3653,-1.2113,-0.7324,-2.1022,-1.5343
4534,4534,4534,1.6111,-3.5083,-0.5139,-0.6532,-2.045
54893,54893,54893,1.8731,-1.1797,0.3648,-0.8424,0.2533
10903,10903,10903,-0.2124,-1.3908,0.1724,-1.0217,-0.2154
54545,54545,54545,0.6943,-0.6349,-0.8099,-2.0179,0.2319
64419,64419,64419,-1.6042,0.4784,0.6581,1.2816,1.4927
22909,22909,22909,1.503,-0.7697,-0.7106,-1.7585,0.0818
8776,8776,8776,1.1967,0.0944,-0.229,-0.1877,1.4111
8898,8898,8898,0.502,-1.1755,-0.3081,-1.2771,0.4057
8897,8897,8897,0.0592,0.8326,0.2206,0.7104,0.3799
9110,9110,9110,0.2916,0.1935,-0.1509,-0.1383,1.3569
9107,9107,9107,0.5068,-1.0629,-0.7724,-1.7715,-0.622
9108,9108,9108,1.6447,-0.1226,0.4565,-0.4294,-0.2821
55613,55613,55613,0.1768,-0.8436,-0.3246,-0.2147,-0.0848
66036,66036,66036,1.3173,0.2881,0.5998,-0.1498,0.3274
339483,339483,339483,1.3825,0.9199,0.8985,1.1069,0.1288
4543,4543,4543,-1.0265,0.7128,2.7902,1.4519,1.3673
4544,4544,4544,,,-3.8433,,
25821,25821,25821,0.9296,-1.5269,-0.3899,-0.7718,-0.1312
2475,2475,2475,0.1464,1.0471,0.9122,0.0308,0.8285
51537,51537,51537,-0.3237,2.2153,0.334,0.3026,0.641
55149,55149,55149,1.4468,-2.5778,-0.1504,-0.522,0.8108
4548,4548,4548,1.7465,-1.2272,0.1638,0.1716,0.7383
9617,9617,9617,1.0744,-0.97,-1.2393,-0.6903,-1.9428
54516,54516,54516,0.1755,-0.7937,-0.8774,0.8754,-0.6036
4552,4552,4552,1.0738,-1.1138,-0.322,-1.5113,-0.9058
9788,9788,9788,0.9143,1.179,-1.2736,-1.1381,-1.3347
92154,92154,92154,-0.0565,2.2628,0.36,-0.1587,0.5002
4547,4547,4547,0.0967,-0.9985,-1.0791,1.4386,1.3284
57509,57509,57509,0.5371,-1.5396,1.5732,-0.0686,-0.7523
23281,23281,23281,-0.9402,1.8054,-0.6441,0.3609,-0.5095
246754,246754,246754,,,0.8212,,
4580,4580,4580,-0.0108,1.8082,0.4128,0.6233,-0.2377
10651,10651,10651,0.1185,-1.7219,0.1026,-0.8088,-0.4072
345778,345778,345778,0.8686,-1.5642,0.3618,0.0879,-0.3693
10071,10071,10071,-1.0075,-2.2814,-2.976,-0.8829,-2.2293
56667,56667,56667,0.0939,-2.4669,0.6894,-0.0245,-2.2397
4582,4582,4582,1.2354,0.1857,2.038,-0.3453,0.1086
143662,143662,143662,-0.9641,-0.1357,-0.9641,-0.9641,-0.9641
94025,94025,94025,0.6856,2.943,3.8978,3.1593,3.0718
140453,140453,140453,1.7322,-0.6359,-0.7082,-0.6317,0.2125
200958,200958,200958,0.8097,-2.7181,0.2657,-0.2909,-3.8406
394263,394263,394263,-1.1664,-1.1664,-1.1664,-1.1664,-1.1664
4583,4583,4583,-0.251,0.2711,-1.6664,0.6066,-0.6527
4585,4585,4585,0.8775,-1.7353,0.9947,0.2257,-1.2267
727897,727897,727897,0.4539,1.2066,1.082,0.4905,-0.0671
4588,4588,4588,0.8382,1.0052,0.1126,1.3236,0.3383
4589,4589,4589,,,-1.2258,,
118430,118430,118430,-1.1148,1.2174,-1.1148,-1.0283,-1.1148
55745,55745,55745,0.8527,-1.9809,-0.0407,-0.3021,0.3329
79594,79594,79594,-1.0654,0.2788,1.3454,2.7753,1.3533
84939,84939,84939,0.6498,0.7265,-0.2396,2.6377,1.278
139221,139221,139221,-1.4719,0.6603,-0.9038,-1.4719,-0.7359
347273,347273,347273,0.4852,-2.4321,0.9328,0.9449,0.6619
80198,80198,80198,-0.4767,1.0245,-0.2844,0.3974,0.5
4593,4593,4593,,,-0.4814,,
389125,389125,389125,0.2535,1.6314,0.3381,1.2903,-0.4442
4594,4594,4594,0.1591,-1.6849,-0.3376,0.4607,0.0887
63915,63915,63915,-0.0386,-2.7045,-0.1686,-1.8456,-0.1711
4595,4595,4595,-0.3738,1.2189,-0.0798,-0.7019,-0.8597
4597,4597,4597,-1.0387,0.9164,-1.4988,-0.4024,-0.9466
4598,4598,4598,-1.8275,1.416,-1.3578,0.6059,0.8
9961,9961,9961,-1.6229,-0.389,0.1034,0.4798,-0.7858
4599,4599,4599,0.6479,1.3733,2.7149,1.7765,2.5709
4600,4600,4600,0.7492,0.3477,1.5029,1.5645,2.1527
4084,4084,4084,0.9177,-0.2714,1.1888,1.7969,0.4319
83463,83463,83463,0.6748,1.0567,0.7496,0.8617,-0.4116
10608,10608,10608,-2.4238,1.2871,0.4966,2.4287,1.3807
4601,4601,4601,0.542,-1.1516,-0.9544,0.6746,0.5835
25878,25878,25878,-1.3333,0.8904,0.9152,-0.0248,0.0494
439921,439921,439921,-1.0169,1.0184,0.436,0.7088,-0.0055
54587,54587,54587,-1.1123,1.5839,1.1259,0.4481,0.3732
91663,91663,91663,-0.4407,1.2485,0.5502,0.7363,-0.2186
151325,151325,151325,,,-6.0616,,
255275,255275,255275,-0.4924,-0.9374,-0.7791,-0.0391,-2.2135
4602,4602,4602,0.9788,-2.9916,-0.6955,-2.2014,-1.5799
10514,10514,10514,0.3211,0.4899,-1.1784,0.9753,1.6522
4603,4603,4603,1.7492,-1.3977,-1.2541,-1.2398,-0.5625
4605,4605,4605,-0.2565,0.1531,-0.2275,-1.7603,-1.1826
4604,4604,4604,-1.2379,-1.7634,-1.7634,3.3841,0.301
4606,4606,4606,-1.4967,1.3807,0.0669,0.1695,-0.0466
4607,4607,4607,-1.0741,1.7186,0.7065,0.4572,0.1658
4608,4608,4608,-1.845,1.599,-0.3258,-0.7324,-1.845
343263,343263,343263,-0.9406,-0.9406,-0.973,-0.1593,-0.9406
4609,4609,4609,-0.3374,-1.943,-1.0532,-1.7706,-0.1902
23077,23077,23077,0.9013,-0.0928,0.8284,-0.1925,0.918
26292,26292,26292,0.8391,-0.5652,0.7886,-1.027,-0.638
84073,84073,84073,-0.6658,-0.6215,0.3747,2.1908,0.2547
4610,4610,4610,0.163,-1.9653,-2.7156,-0.4632,-1.2937
4613,4613,4613,-0.0028,-1.1311,0.5647,-0.7108,0.0774
10408,10408,10408,-0.0646,-0.0047,-1.5886,-1.5886,-0.707
80177,80177,80177,-0.0999,-0.8065,1.1173,-0.8152,-0.9336
4615,4615,4615,-1.0147,1.695,1.1515,1.4156,0.3292
50804,50804,50804,-0.8667,-1.9349,-0.6732,-1.4012,-1.884
150678,150678,150678,-1.95,-1.7683,-0.2058,-0.5485,-0.2873
26579,26579,26579,0.0239,2.1187,0.9786,1.2796,1.2694
4617,4617,4617,,,-1.6554,,
4618,4618,4618,,,1.3401,,
4628,4628,4628,-0.8292,0.2637,0.8209,0.12,0.1902
4629,4629,4629,-0.577,-0.6018,1.3826,-0.8242,-0.1541
8735,8735,8735,,,-1.5927,,
4619,4619,4619,,,-1.1857,,
79784,79784,79784,-0.8387,-1.3382,0.6772,1.4612,0.2781
22989,22989,22989,0.9078,0.904,-2.045,0.7098,-1.7607
84176,84176,84176,-0.1376,0.7731,0.0262,0.5577,-1.3024
4620,4620,4620,,,-0.669,,
4621,4621,4621,-0.2731,0.6787,0.4661,1.7594,0.8762
4622,4622,4622,,,-1.3816,,
4624,4624,4624,0.4844,-1.1317,-0.08,0.0866,0.6521
4625,4625,4625,-1.5448,-1.5448,-0.2932,0.5124,0.808
57644,57644,57644,-0.9641,-1.1337,-1.2759,-0.6701,-0.9134
4626,4626,4626,,,1.347,,
4627,4627,4627,-0.8681,0.323,0.6846,-0.1131,-0.1403
93408,93408,93408,,,-3.2929,,
10627,10627,10627,-1.3918,0.2172,1.4324,1.3248,-0.5181
103910,103910,103910,-1.2105,0.4678,1.1592,2.1348,0.253
4632,4632,4632,,,-1.4041,,
4633,4633,4633,,,-1.5149,,
4634,4634,4634,-1.1815,0.2449,-0.5136,-0.3823,-0.9239
4635,4635,4635,-1.9038,0.3538,0.7085,-0.2538,-1.104
4636,4636,4636,-0.7923,-0.7108,0.3564,2.2104,0.4478
4637,4637,4637,-2.5857,1.1935,0.5031,0.8903,-0.6125
140465,140465,140465,-1.5263,1.8226,-0.6634,-0.0247,-0.5355
58498,58498,58498,,,-2.3869,,
10398,10398,10398,-1.5682,0.7008,1.1134,-0.2518,-0.2864
29116,29116,29116,-0.3042,-1.6218,0.1444,0.3544,-0.3661
85366,85366,85366,-1.5223,-3.0627,0.9616,0.4269,-1.3714
91807,91807,91807,1.0923,-1.9981,0.6452,0.6366,-0.4103
340156,340156,340156,2.2295,-1.8608,-0.8203,0.0587,0.494
4638,4638,4638,-0.7362,-0.103,0.8762,-1.3188,-0.352
29895,29895,29895,-1.6689,-0.3397,-1.6689,0.3401,-0.209
55892,55892,55892,0.4335,-1.2011,-0.6146,-0.9601,-0.1437
4651,4651,4651,0.0491,-0.6757,-0.5036,-2.5403,-2.8757
51168,51168,51168,-0.6117,0.8536,-0.3969,2.9126,-0.2594
80022,80022,80022,-0.0429,-2.0211,0.2298,-1.5502,-3.4105
23026,23026,23026,-2.0881,0.4051,1.3019,2.3055,-0.7105
399687,399687,399687,0.1626,-0.1017,0.4329,1.376,-0.3889
84700,84700,84700,-1.2367,-1.2367,-1.2367,0.5233,-1.2367
80179,80179,80179,1.3087,2.0248,0.1717,-0.482,0.7301
4640,4640,4640,-0.8548,-3.6986,-3.9174,-1.094,-0.9676
4430,4430,4430,1.0198,-1.3223,0.2502,0.0188,-1.0757
4641,4641,4641,0.8738,1.5641,0.7909,1.0521,1.4148
4642,4642,4642,-1.0504,-1.7313,-1.7784,0.1863,-0.7194
4643,4643,4643,-0.3755,-0.9853,0.1872,1.6633,1.2381
4542,4542,4542,-0.3684,1.7784,1.7113,0.838,1.159
64005,64005,64005,-0.4966,2.3819,1.4686,1.1891,1.5783
283446,283446,283446,0.2094,-0.1671,-0.7641,-1.0895,-0.3604
53904,53904,53904,-1.3747,-0.4941,-0.6454,1.3585,-1.3747
140469,140469,140469,0.7729,-1.7798,-0.7983,-1.7798,-1.2007
4644,4644,4644,0.1055,1.3109,1.3162,0.8382,1.3133
4645,4645,4645,1.9672,-1.0656,0.8843,1.0692,0.9623
55930,55930,55930,0.9574,0.6519,1.9673,0.0413,1.6965
4646,4646,4646,2.5095,-2.2536,-1.1935,0.779,0.3255
4647,4647,4647,-0.8386,1.0138,1.7743,1.5943,0.8645
4648,4648,4648,0.214,-1.9206,-2.1179,0.1859,-1.5789
4649,4649,4649,1.1416,-0.9178,0.4599,-0.0188,0.0201
4650,4650,4650,-0.1619,1.7571,0.9392,1.4781,1.7422
4653,4653,4653,-1.224,-1.224,0.1324,-1.224,-0.4288
93649,93649,93649,0.1515,-1.5147,0.8777,-0.4322,-0.8017
4654,4654,4654,,,-1.5434,,
26509,26509,26509,0.7827,1.5636,1.8302,0.8517,1.1015
4656,4656,4656,,,-1.4235,,
8736,8736,8736,0.2643,-0.2577,0.5326,1.7365,-1.026
9172,9172,9172,-0.7299,0.2683,-0.0179,0.0099,-0.0387
127294,127294,127294,-0.9796,-2.6425,-2.3156,-0.2651,-2.8607
9499,9499,9499,-1.6241,-0.7382,-0.3721,-1.0496,-1.6241
58529,58529,58529,-2.0555,-0.5059,-2.0555,-2.0555,-1.0618
51778,51778,51778,,,0.1707,,
91977,91977,91977,-0.1802,0.4193,0.1245,-0.5227,-1.0681
84665,84665,84665,-0.6027,-1.7733,-1.2972,-0.0383,-1.7733
339344,339344,339344,-0.3217,1.7819,0.1493,0.4464,0.2439
25924,25924,25924,-0.106,-0.3727,-2.4935,-1.0124,-2.9237
