Entrez_Gene_Id,TCGA-AA-3664-01,TCGA-AA-3715-01,TCGA-AA-A01P-01,TCGA-AA-A022-01,TCGA-AA-A02R-01
92359.0,-0.8959,1.2906,-0.1574,0.8298,-0.5734
51185.0,0.1692,-2.4446,-0.5141,-0.0394,-0.7144
27297.0,0.0343,-2.8022,-2.1608,-1.3642,-2.0247
1385.0,1.8749,-1.6,0.7194,-0.7509,-0.1128
10488.0,-2.0403,0.5956,0.2191,2.2138,-1.007
90993.0,0.1494,0.4315,0.4764,1.0015,1.002
64764.0,0.3457,-0.5809,0.8939,-0.9428,-1.0963
84699.0,-0.0677,-1.5261,-1.2978,0.3356,-1.4813
148327.0,0.4372,0.6084,-0.0775,-1.4183,-1.835
9586.0,-0.1389,1.6048,0.4775,0.231,-0.5414
1387.0,-0.3783,0.6082,0.2259,0.3796,1.9885
1389.0,0.6112,-0.6209,0.2635,-0.0031,-0.7181
58487.0,3.1873,-1.0946,-0.894,-0.1008,-0.1311
8804.0,1.5507,-1.8641,-0.2489,-0.2493,-0.0255
200407.0,2.5125,3.3548,2.2069,1.4216,1.1485
78987.0,-2.7629,1.1325,0.7689,1.7992,0.253
79174.0,-0.771,1.6431,1.6914,1.7957,0.3317
1390.0,-0.2428,-0.1114,0.175,0.5773,-1.1405
1393.0,0.7286,-1.78,-0.563,-1.1177,-1.78
51232.0,0.2857,0.3421,1.066,-0.8179,0.358
1396.0,-0.7833,2.2559,1.6636,1.9982,1.4465
1397.0,-0.5657,1.6466,1.2087,0.2834,-0.1045
401262.0,-0.4209,-1.5812,0.2756,-0.6832,-1.2371
285464.0,-0.0407,1.0093,0.0728,1.0142,0.3521
9419.0,0.62,-3.3093,-0.4309,-0.3146,-0.1607
10321.0,-1.1517,-1.1517,-1.1517,-1.1517,-1.1517
83690.0,-0.5419,0.3459,0.2941,-1.2674,-0.3577
83716.0,0.2438,0.7065,1.4713,0.3808,-0.0757
1398.0,1.5477,0.1989,0.2485,0.5276,0.9037
1399.0,-0.1709,-0.3836,-0.3511,-0.3873,0.1617
9244.0,-0.6277,1.2443,0.0197,0.1755,0.319
51379.0,0.2726,-0.7095,0.0651,-1.0111,0.2688
54675.0,-0.3415,-2.4133,-0.8111,-1.3328,-0.4021
1400.0,-0.8672,0.0729,0.0282,-0.2839,-1.2683
51340.0,-0.5642,-1.2664,-0.1647,-0.5179,-0.1771
9696.0,-0.0334,1.1946,0.8473,1.9582,2.0904
84809.0,0.5867,0.2616,-0.5297,0.4809,-0.4322
114819.0,2.0022,1.2123,0.9175,1.9503,1.2342
54677.0,0.0818,-1.3639,0.0889,-0.4704,-0.7098
55118.0,-0.5517,0.6506,1.9154,-0.528,-0.6575
56253.0,1.0686,1.3005,2.2665,1.961,2.0739
10491.0,-1.2579,-0.6801,-0.941,-1.1189,-0.1123
23373.0,0.057,1.2201,-1.2838,0.9267,0.1488
200186.0,-0.6823,2.5613,0.1778,1.7159,1.4042
64784.0,-0.2327,-0.046,0.1449,0.5798,1.8198
1407.0,0.3659,1.0915,-0.2041,1.35,1.032
1408.0,-2.0376,0.97,0.2212,1.2444,0.269
1410.0,-1.9252,0.1465,1.0224,-0.8385,-0.6217
1412.0,0.0051,1.7932,2.0943,3.8341,1.5817
1413.0,-1.6105,-0.6913,-1.0013,0.7255,-0.1702
1414.0,0.2403,1.0195,-0.1324,-0.4096,-1.2999
1415.0,0.1333,1.0019,-1.0537,0.4283,-0.4237
1417.0,0.319,-0.8554,0.5841,0.5332,-0.3447
131544.0,0.7159,-0.2953,1.2203,0.5113,1.0672
155051.0,-1.5177,0.99,0.0642,0.3325,-0.8862
1427.0,1.1801,0.301,0.2155,0.8014,-0.6418
51084.0,-0.9776,-0.9546,-1.601,-0.3954,-1.2274
1428.0,0.6236,-0.7892,-1.8378,-0.5133,-1.3884
1429.0,-0.7719,-1.0194,1.2215,0.8672,0.6555
9946.0,0.939,-0.9551,0.228,-2.5658,-0.5674
1431.0,-0.8919,1.5736,-1.2644,1.0748,1.812
51380.0,1.1213,1.0843,-0.4775,1.2186,-0.1434
389903.0,-0.6512,0.5197,-0.7846,0.0346,0.896
8531.0,0.1558,3.4759,0.3623,1.5956,0.2517
440359.0,0.1557,2.4514,0.2266,1.4127,0.9205
27254.0,-0.2379,0.7109,0.8972,-0.066,0.3653
7812.0,0.2115,-0.6143,0.2444,-0.5349,0.0642
1434.0,0.7617,-2.0091,-0.9308,-1.8143,-0.5622
1435.0,0.0848,1.4324,1.4132,0.4937,0.982
1436.0,-0.6198,2.1036,0.9189,0.6706,0.912
1437.0,-0.0814,3.0627,-0.4096,-0.9861,-0.2551
1438.0,-0.9234,0.7,1.0844,-0.1058,0.4659
1439.0,-0.094,1.5577,1.2604,-0.1956,0.9098
1440.0,0.004,1.4598,0.0523,-0.8157,-0.2659
1441.0,0.2195,2.0594,1.5388,0.2444,0.6255
55790.0,-0.5862,-0.0892,0.4343,-1.0867,-1.2689
55454.0,1.0036,0.4983,0.8891,-0.9539,0.3025
1445.0,-0.3774,1.3903,0.4719,-0.0273,0.9671
64478.0,-0.5619,0.1501,-0.3972,-1.3532,-0.9798
114784.0,0.2291,1.5149,0.7683,-0.2746,-0.4594
114788.0,0.5629,-1.1649,-1.1649,-1.1649,-1.1649
1452.0,0.9521,-0.4835,0.3162,-1.792,0.1274
122011.0,-0.5364,1.7154,-0.4657,-1.1434,0.7522
161635.0,-1.5048,-1.5048,-1.5048,-1.5048,-1.5048
1453.0,-1.3428,0.9434,-0.2355,1.1997,0.3172
1454.0,-0.6581,1.6208,-0.2047,1.0967,0.7463
53944.0,1.0918,-0.1489,1.191,1.5294,1.2935
1455.0,0.0061,1.3358,0.1859,1.1331,1.1015
1456.0,1.261,-1.8018,-0.1811,-0.1667,-0.7949
1457.0,-0.294,-0.0826,-0.438,-0.5646,-0.3686
283106.0,-0.7755,0.1371,-0.4474,-0.9347,-0.6898
1459.0,-1.8961,-0.1416,-0.6809,0.3503,-0.3803
1460.0,-2.1441,0.0833,0.4131,1.4383,-0.1431
1464.0,0.2433,1.0261,0.4779,-0.9821,-1.6113
10675.0,1.1048,0.81,2.6098,1.9294,1.6767
79848.0,1.5767,-1.8852,-0.703,-0.3524,-0.5865
64651.0,-0.5762,1.2717,-0.4115,0.0518,-2.2135
81566.0,0.7727,1.2368,-0.2356,1.3678,1.6619
80034.0,0.1698,0.8873,-0.0118,-0.6229,-0.7478
1465.0,-0.1952,0.2616,0.3261,-0.7252,-0.6805
1466.0,-1.6921,2.5325,1.1935,0.5539,2.1584
57325.0,-0.6614,-0.9874,-0.4906,-1.4632,-0.5619
1469.0,-0.9752,0.751,0.6803,0.4186,0.1675
1470.0,-1.6029,0.4085,-0.2645,-0.199,0.1091
1471.0,-2.0996,0.6925,-0.0756,0.6659,-0.2748
1472.0,-1.036,0.8633,0.5643,0.4742,0.1418
1474.0,-0.7561,0.7499,0.1732,-1.287,-0.4101
8530.0,-0.8552,1.4433,1.0699,1.2362,1.322
1475.0,-0.2248,-0.5647,0.8509,-1.1248,-0.5279
1476.0,-0.3174,2.6199,0.1887,-1.2069,0.4371
1477.0,-0.9463,-1.5373,-0.8172,-1.5306,-0.9605
1478.0,-0.2108,0.2783,0.8305,0.3825,1.0774
23283.0,-0.4516,-0.6985,0.3756,0.7629,0.6139
1479.0,0.7632,-2.6293,-0.1639,-0.8563,-0.3388
128817.0,-1.5038,-1.5038,0.8107,-1.5038,-1.1797
196993.0,2.1056,1.7529,-1.2641,-1.2614,0.4685
64693.0,1.4576,-2.6374,-0.5334,-0.7569,0.4173
100128553.0,1.3604,-0.5997,-0.4414,0.2395,0.8065
4253.0,1.3695,-1.554,0.2593,-0.055,-1.177
340307.0,1.6591,-0.3382,-1.278,0.6259,1.1356
643854.0,1.3537,-0.6534,0.0228,-0.0663,0.7365
1487.0,-2.3849,1.6245,0.577,0.5174,0.9255
1488.0,-0.5124,-0.273,0.1406,0.8348,0.8031
1486.0,1.1046,-1.173,0.1255,-0.2997,0.0811
10664.0,-0.1872,-1.1898,0.5763,-1.0539,1.3062
140690.0,-1.0645,-2.4313,-0.2915,0.5197,-0.5767
9150.0,-2.1105,1.1938,1.1973,2.3084,1.3179
58190.0,-2.3428,0.8155,0.3913,2.8724,1.3619
10106.0,-0.9021,0.042,-0.9382,0.5685,0.9322
10217.0,1.1114,-0.3181,-0.2128,-0.1582,0.837
51496.0,1.9765,-1.2461,0.0011,-2.1621,0.463
1489.0,-0.933,0.6103,0.701,1.0667,-0.3559
1490.0,-0.8303,1.8472,0.2568,-0.3109,0.6383
1491.0,0.2167,-1.7313,0.1474,0.1287,0.8275
115908.0,-1.0414,0.761,1.0013,0.2281,0.3884
1493.0,0.2011,1.7136,1.0958,0.9456,0.9413
1495.0,-1.1245,0.7957,0.2885,-0.1984,-0.1126
1496.0,-1.2278,-0.6437,-0.1111,-0.5222,-0.8441
29119.0,-1.4311,-1.4311,-0.1325,-1.4311,-1.4311
8727.0,0.4308,-0.7654,0.2924,-0.0492,-0.3132
1499.0,-0.108,-0.7054,-0.1076,-2.8822,-1.2914
56998.0,0.5713,2.3691,0.5198,-0.0984,-1.6831
56259.0,-1.2162,-2.0096,-0.2751,-1.2568,-0.7305
1500.0,0.7347,-1.3436,0.5433,-1.641,-1.339
1501.0,-1.4676,-1.4676,0.3294,-0.0002,-0.7418
1497.0,1.2339,1.4824,1.3379,1.8389,1.7287
1503.0,0.9156,0.9452,0.2718,-1.3453,0.7036
56474.0,-0.4896,-1.5656,-1.3175,0.4284,-0.6154
9646.0,0.2234,-2.8258,0.3367,-0.6093,0.4622
1506.0,-0.2748,2.6948,0.6483,3.4407,-0.2644
5476.0,-1.9467,-0.1541,-0.6697,0.9258,-0.0379
1508.0,-1.0584,1.6445,1.6484,0.6928,1.4154
1075.0,-0.1326,0.2057,0.8969,-0.5632,1.2303
1509.0,-1.1813,2.348,1.3341,0.6447,1.7578
1510.0,1.0628,-0.237,0.3287,1.0724,1.7033
8722.0,-2.0551,0.5505,0.5023,-0.7124,-0.4415
1511.0,-0.0313,1.0041,-0.2537,-0.9489,-0.0641
1512.0,-0.1583,-1.3156,1.1055,-0.4193,-0.1742
1513.0,-1.2032,0.9276,1.1681,0.0542,-0.2705
1514.0,-0.5852,1.5932,0.9952,0.795,1.5597
1515.0,0.2532,-0.8272,-0.9976,-1.7604,-1.4989
1519.0,-0.6571,-0.0418,1.2206,1.2552,0.5175
1520.0,-0.0608,-0.7972,1.0019,0.391,0.994
1521.0,-0.0444,1.3378,2.3818,2.2363,1.7512
1522.0,-2.1403,1.0665,0.9003,0.0589,0.3403
2017.0,0.1478,1.2326,1.078,1.7788,1.44
83992.0,0.0118,-1.6685,-2.1809,-0.8283,-2.7887
55917.0,0.7954,-2.0049,-0.4629,-1.1269,-1.1586
90353.0,-3.0238,0.5703,-0.3135,0.3566,0.5303
348180.0,-1.3572,0.454,-0.0951,-0.8227,-0.8066
404217.0,0.4141,2.1742,1.0742,2.2451,2.2575
399697.0,-1.2841,-1.2841,-0.5604,-1.2841,-1.2841
8029.0,-0.8282,0.2272,1.1224,0.2512,0.2657
404093.0,-0.4145,1.0841,1.7339,-1.1802,-1.3664
79004.0,-1.5949,-0.7891,0.026,1.0956,0.3798
8454.0,-0.8211,-2.4442,-0.2042,-0.8652,0.3763
8453.0,0.4926,-0.1938,0.4751,-0.9646,0.8909
8452.0,-0.3198,-2.2962,-0.015,-1.8619,-0.4983
8451.0,0.3523,-2.8615,-0.1088,-1.3042,-0.2506
8450.0,1.4151,-2.0435,-0.3995,-0.3754,-1.2832
8065.0,1.7522,-2.146,-0.075,-0.4091,0.4346
9820.0,-1.6667,0.5099,0.4433,-0.3779,-0.2872
23113.0,0.6559,1.0582,0.9034,1.8441,0.2144
51596.0,-1.8625,-0.5895,-0.696,0.7734,-0.6184
51076.0,-1.0038,-0.504,-0.3568,-1.1982,-1.1119
1523.0,-2.7984,-1.2227,-0.6408,-0.0583,-0.0714
23316.0,-1.4723,-0.52,0.1426,0.385,-0.4159
50624.0,1.1548,-0.7945,0.0107,-0.2198,-0.0023
51503.0,-0.4609,-3.402,-0.1391,0.3576,-0.3531
57703.0,0.2446,-2.6131,0.1054,-0.6827,0.015
54883.0,0.1652,-1.8984,-0.3415,0.3344,-0.3292
10283.0,-0.8957,-1.1526,0.0711,-2.2982,-0.3488
55280.0,0.386,-1.1225,-0.0508,0.0322,0.0996
143884.0,0.1901,-2.7053,0.7986,-0.8211,0.8702
80157.0,-1.3579,-1.8827,-1.8827,-1.4748,-1.5384
6376.0,-0.2602,-0.2499,4.3096,3.1993,3.1458
1524.0,-1.8381,-0.3794,0.0132,-0.9451,-1.1668
1525.0,0.4894,-1.871,-2.6491,0.1449,-1.035
646243.0,0.6564,-2.0388,-2.0388,0.4463,-0.8532
440224.0,0.2167,-2.1027,-1.4078,-0.0953,-1.2389
3627.0,0.4731,1.8497,2.1366,0.899,2.0061
6373.0,0.831,0.7691,2.5991,0.4189,1.317
6387.0,-0.7183,0.7122,0.0997,-1.7634,-1.0866
2919.0,1.2323,1.2933,1.3842,0.3669,-2.4448
10563.0,0.7415,0.2889,1.886,1.5235,1.6168
9547.0,-0.3042,-1.7696,-2.3545,-0.6123,-2.546
58191.0,-0.0299,0.7482,1.9492,2.252,1.2982
284340.0,2.256,-0.1003,-1.3857,-1.3857,-1.3857
2920.0,1.1622,0.8831,1.7639,-0.2607,-1.7138
2921.0,1.2044,0.8091,1.3544,0.4071,-2.7834
6374.0,0.5849,0.8093,-1.1612,-0.6347,-1.0081
6372.0,0.4067,0.2106,-1.0551,-0.7135,-1.4229
4283.0,0.2648,1.6435,1.9149,1.1036,1.8792
3577.0,-0.6048,2.1817,1.2426,-0.8408,-2.0778
3579.0,0.1608,1.6179,1.1897,-1.093,-1.1375
3580.0,-0.2621,2.321,2.4165,1.3059,2.1559
2833.0,-0.8719,0.7677,0.8639,0.9224,0.9142
7852.0,0.9615,0.9336,1.0715,-0.0523,0.1634
643.0,-0.9509,1.0296,1.1427,0.3023,0.1789
10663.0,-0.0845,0.9236,1.5425,1.5732,1.1653
57007.0,-0.925,0.9721,-0.0569,-0.9395,-0.9726
80231.0,0.4008,0.1793,1.493,-0.0294,0.6177
170063.0,-1.4247,-1.4247,-1.4247,-1.4247,-1.4247
256643.0,0.9161,-3.1744,-0.4166,0.8085,-0.9631
51260.0,-1.5891,-1.0801,0.2014,0.8181,-5.1306
645090.0,-1.5553,-1.5553,-1.5553,-0.4539,-1.5553
79742.0,-0.5495,-0.4273,1.5993,-0.4202,-0.3983
159013.0,0.2012,-0.5426,0.9167,0.7424,1.3707
91966.0,-0.1882,-0.5323,-0.3237,0.2168,-1.2601
541578.0,-0.185,-0.4598,-0.8699,0.0929,-0.604
158801.0,0.8481,-0.5118,-1.0615,1.6413,-0.5636
54967.0,-0.9893,-0.9893,-0.9893,-0.0572,-0.9893
100132994.0,-0.9449,0.977,-0.9449,-0.3804,0.0248
653687.0,-0.374,0.7688,-1.8489,0.3316,-2.3493
63932.0,-0.1763,-1.652,-0.4881,-0.2189,-0.618
55086.0,2.2809,-0.3896,-0.2585,0.1898,0.2452
254158.0,-2.1598,-2.1598,-2.1598,-2.1598,-2.1598
286464.0,-1.3519,-1.3519,-1.3519,-0.8127,-1.3519
158830.0,-0.6009,-0.046,-1.0592,1.326,0.0713
30827.0,1.6625,2.9694,1.4022,2.3817,1.1284
80319.0,-1.3902,-1.3553,-1.6695,-0.7363,-2.4819
51523.0,-0.3569,-2.4902,-1.8737,-1.9056,-1.7101
1534.0,-1.0308,1.3649,0.711,1.8954,1.3163
284613.0,0.3255,0.0085,-1.1401,0.9514,-0.9974
11068.0,-0.7308,1.3049,0.2333,0.9539,-0.2728
1528.0,-1.5891,0.6356,-0.5008,0.2371,-0.4818
80777.0,-0.2811,-2.2138,-0.8157,-2.312,-2.3938
124637.0,0.7917,0.9148,0.615,1.5161,1.6332
124936.0,0.3816,1.0628,1.1789,0.8614,0.2952
51706.0,0.364,1.2142,0.5253,-1.2898,-0.8551
51700.0,-2.1884,-0.6275,1.8723,0.8772,1.7234
1727.0,-2.1093,2.4214,0.9351,0.3957,0.0081
51167.0,0.8871,-2.5342,0.0488,-0.7128,0.0155
606495.0,1.3421,-1.5234,-0.6426,-2.1113,-0.3862
1535.0,0.0814,0.3601,0.7293,1.5691,0.2119
220002.0,-1.0867,1.0425,0.1343,0.1418,-0.0596
1536.0,0.3999,1.0391,1.4752,0.0682,1.3892
79901.0,0.6462,0.228,0.6257,0.2064,0.7729
1537.0,0.159,1.7398,-0.9813,-0.3275,0.3532
54205.0,1.3284,-2.6822,-0.9572,-1.2716,-1.0991
23191.0,-0.9894,1.5161,0.9538,-3.9087,1.2442
26999.0,-1.1135,2.2655,-0.1016,0.2797,1.0334
114757.0,-0.776,1.5039,0.7029,0.1131,0.7725
50626.0,0.5519,0.9447,-0.5533,1.2979,0.1115
1540.0,1.1286,-0.2887,1.8663,1.1646,1.7907
1583.0,-0.8965,2.3497,0.053,-1.1553,-1.296
1586.0,-1.1185,-0.3649,-1.1185,-0.2926,-1.1185
1588.0,-2.1967,-0.2072,-1.0016,-1.5771,-0.8364
1543.0,2.2308,-1.0161,-0.7268,-1.0161,-0.3052
1545.0,-0.0221,1.2223,0.9759,-0.6647,0.8474
57404.0,1.1075,-2.2874,-0.5897,-0.1921,-1.8346
1589.0,-0.6717,-1.8458,1.7301,2.3801,0.302
1591.0,-1.7517,1.0757,2.623,-0.9185,-1.7517
1592.0,-1.4744,2.9468,-1.1076,0.7141,-1.2078
56603.0,0.994,0.7876,0.9405,1.6323,0.6747
1593.0,-1.5222,-0.6205,-0.9241,0.3208,-0.2295
1594.0,-0.3107,3.0179,0.5653,1.7401,1.3823
339761.0,-0.4382,0.4266,0.8328,0.5049,0.0313
1548.0,-1.5073,-0.2257,-1.5073,0.6648,-0.8148
1555.0,-0.3619,-1.3985,-3.3151,-2.4508,-1.5986
1556.0,-1.0665,-1.3606,-1.5641,-1.1137,-1.1055
1562.0,-0.2991,0.7416,1.7018,0.4585,0.2804
1558.0,-1.9975,0.0291,-0.311,2.897,-1.9975
1559.0,0.0179,0.7291,2.1123,2.0306,-1.257
1565.0,0.5728,0.577,-1.0493,0.9942,0.5141
1564.0,-0.0008,0.5295,-0.7425,1.1846,0.2026
1571.0,0.2204,0.6005,0.9501,3.308,-1.9996
1572.0,-1.4988,-1.4988,-1.4988,-0.6886,0.0344
1573.0,0.7535,-2.0115,-1.6946,-0.5741,-1.8282
120227.0,1.2552,-1.5135,-0.2735,-0.8415,-0.884
29785.0,-1.4955,-0.5619,-1.5061,0.0872,-0.5886
113612.0,0.576,-1.6087,0.2649,0.3096,1.301
54905.0,0.1933,-0.8227,-2.4656,-1.7615,-2.316
51302.0,0.0733,-3.0338,-1.8996,-1.3601,-3.1625
1576.0,0.5159,-1.7627,-1.7627,2.5719,-1.543
1577.0,0.8905,-2.5343,2.2085,1.3847,-1.7856
1551.0,0.9058,-2.2178,-0.1346,0.9105,-0.8934
10858.0,-1.7872,-0.9803,0.5942,0.1921,0.2052
1579.0,-1.4046,-1.4046,-1.4046,-0.6208,-0.8287
1580.0,-0.1888,2.1888,-1.6783,-0.8629,-1.6783
57834.0,0.1275,-1.272,-3.059,-0.6552,-0.337
66002.0,0.1265,-0.5702,-3.8198,-1.8266,-3.8664
126410.0,0.2216,0.2817,2.2373,1.0214,2.3995
8529.0,-0.01,-1.3507,-2.8285,-2.0348,0.062
4051.0,0.9294,-0.7576,-3.9326,-3.0611,-2.0626
285440.0,-0.3339,-1.2761,0.6967,0.9341,-0.1091
260293.0,1.2983,-1.1031,0.0993,-0.1166,0.5998
199974.0,0.4136,-1.4409,-0.527,0.351,-1.0757
1595.0,-0.1699,-2.7639,-1.9944,-2.2874,-0.1195
9420.0,-0.0438,-0.3075,0.99,-2.501,-0.3207
1582.0,-1.5481,-1.5481,0.5302,-1.5481,-0.3924
3491.0,-0.3316,2.0018,0.2176,-0.1429,-0.013
192668.0,-1.1634,0.94,0.8166,-0.2629,-1.1351
10800.0,0.3605,0.8893,0.926,-0.2009,0.3338
57105.0,0.6039,1.535,0.8038,-0.1728,1.3863
9267.0,0.4736,0.9668,1.1975,1.9397,-0.1962
9266.0,0.6095,0.4096,0.6655,2.4056,-0.8613
9265.0,1.3349,0.5533,-0.5245,2.0717,0.6419
27128.0,-0.0229,1.9015,1.5693,1.2214,1.1192
9595.0,0.0912,0.8152,1.1124,0.5048,0.3607
54360.0,-0.2243,2.1439,-0.1702,-0.3317,0.0078
23384.0,0.2867,0.6895,0.7325,0.6263,0.6055
92521.0,0.3995,0.127,1.1177,-0.5741,-0.2444
116159.0,-0.0001,-0.6832,1.226,-1.1969,-0.5135
728294.0,-0.1622,0.7353,-0.021,0.8334,0.8265
27065.0,-0.051,-2.8667,-1.1576,-0.3715,-1.4836
23002.0,1.0914,-0.9021,0.4121,-0.6393,-0.4772
23500.0,-0.8746,0.1112,0.7776,-1.1934,-0.8224
1600.0,-1.7097,-0.333,-0.6695,-1.7097,-1.7097
1601.0,-0.2736,-1.0089,-0.4923,-2.0952,-0.7513
153090.0,-0.0751,-0.9787,0.8069,0.2923,-0.2435
1602.0,0.8297,-0.9269,-3.1027,-3.8525,-3.0625
51339.0,-0.7333,0.5504,0.5048,0.0902,-0.0002
168002.0,-1.0122,-2.1235,-1.0273,0.3165,-2.1235
147906.0,-0.8871,0.2546,1.1783,-1.1141,-0.5235
1603.0,-0.5324,-0.6764,0.4783,-0.3383,-0.7157
1605.0,-0.2258,0.6919,-0.4299,-0.5812,0.9321
747.0,-0.2231,-0.5816,-1.5335,-0.168,-0.8465
221955.0,0.199,-0.3271,0.1939,0.3407,-1.0731
26007.0,-0.6641,1.1744,0.2606,-0.9691,0.8536
55152.0,-1.1539,1.3332,-0.2362,0.6688,0.5563
199699.0,3.3931,-1.8949,0.2486,-1.8949,-0.1445
1611.0,-0.7999,-0.7793,0.2391,0.1528,-1.6224
7818.0,1.9479,-0.5149,-1.072,-1.2896,-0.7332
1612.0,0.7849,1.862,1.0902,0.8149,1.0407
23604.0,0.1487,-2.7904,-1.6045,0.0811,-1.8827
1613.0,-1.3577,1.8038,1.1835,1.0616,0.2305
92196.0,0.7937,-0.8233,-0.8201,-1.5577,-1.0753
27071.0,0.8634,0.7409,1.9211,-0.112,0.3025
2532.0,-1.558,0.7478,1.5096,-0.8891,0.6383
1615.0,0.4622,-2.5764,-1.3063,-2.3216,-0.9098
55157.0,1.866,-2.6226,-0.7876,-1.6559,-0.3997
1616.0,-2.2416,0.5536,0.2808,0.992,0.2786
26528.0,0.4585,0.5782,0.2554,0.327,0.5445
9802.0,-1.3532,2.149,0.1001,2.3372,0.5909
1620.0,-1.3622,-0.3272,-1.1628,-1.7942,-1.6488
10926.0,0.8724,-2.8567,-0.311,-1.3838,-0.0542
80174.0,0.909,0.7253,-0.1641,-0.1011,0.8146
1621.0,0.1414,0.8444,1.886,2.0935,-1.0514
1622.0,-1.1987,-2.4117,-1.6547,-0.6122,-1.0273
1627.0,-0.6704,2.5019,0.7859,2.0711,1.6395
79007.0,-0.9524,0.4295,-0.5177,1.9675,1.519
55861.0,-0.6741,-0.4632,-1.0721,-0.9862,-1.0647
28988.0,0.3269,1.6264,0.5987,-1.6642,-0.9958
1628.0,-0.3224,0.9738,0.4586,2.0551,0.1643
51163.0,0.313,-1.96,0.5984,-1.116,1.915
1629.0,1.0951,-1.7311,-0.5303,-0.4124,0.4484
79269.0,1.0647,-3.4838,-0.6533,0.3944,0.8508
80344.0,-1.635,0.209,0.4051,0.485,-0.402
25853.0,0.7152,-1.5213,-1.0708,0.433,-0.1909
340578.0,-1.3688,-1.3688,-0.6989,-1.3688,-1.2522
25879.0,0.4135,-1.2871,-1.008,-2.2417,-0.6515
90379.0,-0.9502,1.5816,0.1377,-0.0109,0.5043
54876.0,1.2941,-0.597,-1.0253,-0.1745,0.4056
80067.0,1.3356,-2.4917,-0.7659,-2.4958,-0.3661
26094.0,-0.1018,-3.3686,-1.6228,0.9956,1.8502
285429.0,2.4011,0.0665,0.1345,0.4316,-1.5278
8816.0,0.5597,0.3588,0.3744,1.3232,-0.4943
55827.0,1.2412,-1.3835,-0.7253,-1.3974,-0.5628
10238.0,-0.3913,-1.5317,0.0647,-0.6587,0.4735
50717.0,1.821,-0.1684,0.1004,-0.1936,-0.7692
79877.0,-2.0149,0.8913,-0.2997,0.2796,1.0813
285761.0,0.1718,1.6594,2.4087,0.1083,1.2203
131566.0,0.8068,1.9467,1.085,0.0947,0.3184
341019.0,-1.5552,-0.0332,-1.5552,0.4071,-1.5552
51473.0,-0.408,0.073,1.0887,0.8891,-0.8327
149069.0,2.4168,-0.8333,-0.5604,-0.0579,-0.4129
8642.0,-1.3376,0.4001,0.2259,-0.6073,-0.8566
54798.0,-1.6377,-0.5281,-0.1297,-1.0744,-0.8581
1632.0,-0.621,1.0381,0.462,0.6309,1.1713
1633.0,1.5341,-0.9354,-0.0942,-1.3518,0.3995
9201.0,-1.5821,1.1379,0.6815,-1.7565,-0.2805
166614.0,0.0083,1.5213,0.3728,0.9125,1.1582
85443.0,0.4222,-1.2119,0.8592,-0.0455,-0.2144
9937.0,1.6106,-1.7721,0.1196,-2.0376,-0.7581
64858.0,0.9689,-0.6049,1.1571,-1.0392,0.9222
64421.0,0.7444,-1.8045,0.5532,0.8043,0.1665
1634.0,-0.772,0.6698,0.4252,-0.3619,-0.7036
55802.0,1.0209,-1.1523,-0.3411,-0.1295,0.9158
196513.0,-1.2952,0.1846,0.1361,1.1898,0.7655
167227.0,1.9473,-1.0581,0.7326,-0.6777,0.4511
28960.0,-0.5843,1.4593,-0.034,-2.3058,-0.9741
149095.0,0.6517,-1.7756,-1.7756,1.1889,-1.7756
127579.0,2.2685,0.5616,-0.8104,3.0408,-0.7464
1635.0,-2.779,1.9435,0.5428,0.1254,1.1212
1639.0,-1.6287,1.0149,0.8482,0.4653,-0.0238
10540.0,-1.8791,2.46,-0.307,1.9673,0.115
11258.0,-2.2414,1.1031,0.0058,1.376,-1.5452
51164.0,0.5844,-0.5633,-0.4332,-0.7765,0.5492
84516.0,-1.0532,0.2709,-1.0847,-1.421,-1.2351
10671.0,1.0024,-0.0777,0.2127,-0.1076,-0.5385
79077.0,-0.2864,-1.1781,-0.6107,-1.8494,-0.2425
54165.0,2.1492,-1.342,-0.3015,-1.3652,-0.1647
55208.0,1.4184,0.8662,-1.3212,0.2475,-0.6456
123879.0,0.8052,-0.2765,-0.2431,-0.8286,-0.1811
23142.0,1.654,-0.9713,0.2283,-0.0693,-0.065
84259.0,-0.1895,-1.4214,-0.3205,-0.6304,0.8321
1641.0,1.3715,-1.5556,-0.9786,-0.843,-1.5556
51181.0,-1.7311,1.4596,0.0549,-0.8208,-0.358
79016.0,-2.0058,1.9193,0.3685,1.891,-0.3771
23576.0,1.1445,-1.9571,-0.4763,-1.6806,-0.044
23564.0,-1.7815,-1.1054,-0.4978,-1.1382,-1.3188
1642.0,-2.56,-0.2692,0.2036,-0.1135,0.9723
1643.0,1.6345,3.1838,2.3501,0.8023,0.9577
1644.0,0.6769,-3.9142,-2.3256,-0.3484,-0.5053
80821.0,1.3527,-0.3048,0.9107,1.4339,1.7389
23259.0,1.4443,0.1744,-0.1457,0.0832,0.8658
84301.0,0.4935,0.4978,0.1827,0.2127,1.1053
1649.0,-0.6559,1.5815,0.6436,3.265,-1.3405
54541.0,-0.1004,1.9261,-0.3853,-0.7837,-0.3957
115265.0,-0.2805,-1.6704,0.2616,-0.741,-0.6312
23109.0,-0.8535,-0.6405,-1.1023,0.34,2.1697
8528.0,-1.5647,-0.0099,-0.3566,-0.221,-0.0626
